price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
16445000000,127,3,3,1,yes,yes,yes,yes,yes,0,yes,package
6000000000,89,2,1,3,yes,no,yes,yes,yes,17,yes,radiator
5500000000,82,2,1,3,yes,no,yes,yes,no,18,yes,radiator
6440000000,100,2,1,3,yes,no,yes,yes,yes,22,yes,radiator
13050000000,145,3,3,3,yes,yes,yes,yes,no,1,yes,package
6100000000,72,2,1,2,yes,yes,yes,yes,yes,21,yes,radiator
3990000000,59,1,1,3,yes,no,yes,yes,yes,21,no,radiator
4100000000,60,1,1,1,yes,no,yes,yes,no,26,yes,radiator
3100000000,48,1,1,3,no,no,no,no,no,22,no,radiator
9900000000,90,2,2,1,yes,yes,yes,yes,no,3,no,package
11500000000,100,2,2,2,yes,yes,yes,yes,yes,1,yes,package
11970000000,136,3,3,1,no,yes,yes,yes,no,1,yes,package
7200000000,80,2,2,5,no,yes,yes,yes,no,4,no,package
5100000000,60,1,1,3,yes,yes,no,yes,no,17,no,radiator
9500000000,105,2,2,5,no,yes,yes,yes,no,12,yes,package
5000000000,56,1,1,1,no,yes,yes,no,no,5,yes,package
3100000000,43,1,1,3,no,no,yes,yes,yes,18,no,radiator
5220000000,70,2,2,2,yes,yes,yes,yes,no,3,yes,package
3120000000,42,1,1,3,yes,no,yes,yes,yes,20,yes,radiator
4840000000,70,1,1,2,yes,no,yes,yes,yes,12,yes,package
7220000000,76,2,2,2,no,yes,yes,yes,no,6,yes,package
9900000000,110,2,2,2,yes,yes,yes,no,yes,0,no,package
6300000000,80,2,1,1,no,yes,no,yes,no,17,yes,radiator
4900000000,60,2,2,3,yes,yes,yes,yes,yes,10,no,package
3600000000,60,1,1,4,yes,no,no,yes,no,17,yes,radiator
3150000000,42,1,1,2,yes,no,yes,yes,no,21,no,radiator
4400000000,62,1,1,2,no,no,yes,yes,no,22,yes,radiator
13500000000,150,3,3,3,no,yes,yes,yes,yes,0,yes,package
11400000000,95,2,2,4,no,yes,yes,yes,no,0,yes,package
10000000000,105,2,2,3,yes,yes,yes,no,yes,0,yes,package
5850000000,68,2,2,6,yes,yes,yes,no,yes,2,yes,package
5670000000,63,1,1,5,yes,yes,yes,yes,yes,11,yes,package
9400000000,103,2,2,3,yes,yes,yes,yes,no,9,no,package
7100000000,89,2,1,2,yes,no,yes,no,no,20,yes,radiator
4900000000,75,2,1,4,no,no,no,yes,no,21,no,radiator
5550000000,69,2,2,3,yes,no,yes,yes,yes,15,no,package
5850000000,68,2,2,6,yes,yes,yes,no,yes,2,no,package
7200000000,83,2,2,2,yes,yes,yes,yes,no,2,yes,package
4100000000,64,1,1,3,no,no,no,yes,no,22,yes,radiator
3400000000,64,1,1,4,no,no,no,yes,no,22,yes,radiator
7800000000,90,2,2,3,yes,yes,yes,yes,no,3,no,package
4300000000,58,1,1,1,yes,no,yes,yes,no,18,no,radiator
5800000000,75,2,1,4,yes,no,yes,yes,no,21,no,radiator
5500000000,83,2,2,2,no,no,yes,yes,no,15,yes,package
10450000000,95,2,2,2,no,yes,yes,yes,yes,2,yes,package
3600000000,58,1,1,1,yes,no,no,yes,yes,18,no,radiator
5500000000,82,2,1,3,yes,no,yes,yes,no,16,no,radiator
10000000000,130,3,3,3,yes,yes,yes,yes,yes,8,yes,package
5800000000,82,2,1,3,yes,no,yes,yes,yes,21,yes,radiator
4300000000,72,2,2,2,no,yes,no,yes,no,11,no,package
3800000000,50,1,1,1,no,yes,no,yes,yes,21,no,radiator
3630000000,50,2,1,2,no,yes,no,yes,no,19,no,radiator
9900000000,96,2,2,5,yes,yes,yes,yes,yes,7,no,package
14500000000,182,3,2,3,no,no,yes,yes,no,18,no,radiator
8100000000,82,2,2,1,no,yes,yes,yes,yes,13,no,package
7850000000,82,2,2,1,no,yes,yes,yes,yes,14,no,package
25480000000,182,3,3,4,yes,yes,yes,yes,yes,0,no,package
4400000000,63,1,1,1,no,no,no,yes,no,20,no,radiator
7000000000,103,3,1,4,no,no,yes,yes,no,22,yes,radiator
3100000000,47,1,1,2,no,no,no,yes,no,17,yes,radiator
2800000000,43,1,1,3,no,no,no,no,yes,18,no,radiator
16625000000,175,3,3,1,yes,yes,yes,yes,no,0,no,package
13500000000,140,3,3,4,no,yes,yes,yes,no,10,yes,package
7100000000,110,2,2,4,no,yes,yes,yes,no,6,yes,package
6200000000,89,2,1,2,no,no,no,yes,yes,17,yes,radiator
7120000000,89,2,1,3,no,no,yes,yes,yes,24,no,radiator
4500000000,82,2,1,4,no,no,no,yes,no,16,no,radiator
8200000000,97,2,2,1,yes,no,no,yes,yes,14,no,package
5300000000,73,1,1,3,yes,yes,no,yes,yes,17,no,radiator
5350000000,73,1,1,3,no,yes,no,yes,yes,19,no,radiator
11700000000,117,3,2,1,yes,yes,yes,yes,yes,11,yes,package
12000000000,101,2,2,1,yes,yes,yes,yes,yes,1,yes,package
4100000000,64,2,1,3,yes,no,yes,yes,no,17,no,radiator
7000000000,125,3,1,4,yes,no,yes,yes,no,23,no,radiator
13500000000,145,3,3,3,yes,yes,yes,yes,yes,0,yes,package
6300000000,69,2,2,4,no,yes,yes,yes,yes,0,yes,package
25350000000,195,3,3,4,yes,yes,yes,yes,no,0,no,package
3350000000,50,1,1,1,yes,yes,no,no,yes,18,no,radiator
7830000000,87,2,1,5,no,yes,no,yes,no,20,yes,radiator
5060000000,65,2,1,1,no,yes,yes,yes,yes,18,yes,radiator
6500000000,98,2,1,1,yes,no,yes,yes,yes,19,no,radiator
12300000000,145,3,3,5,yes,yes,yes,yes,yes,1,no,package
5750000000,68,2,2,6,yes,yes,yes,yes,no,2,no,package
3350000000,50,1,1,4,no,yes,no,yes,yes,20,yes,radiator
8000000000,80,2,2,3,no,yes,yes,yes,no,6,yes,package
4250000000,61,1,1,3,yes,yes,no,yes,yes,16,no,radiator
3360000000,50,1,1,1,yes,no,yes,yes,yes,13,yes,package
21500000000,164,3,3,3,yes,yes,yes,yes,no,2,yes,package
3600000000,47,1,1,1,yes,no,no,yes,yes,17,no,radiator
5100000000,86,2,1,4,yes,no,yes,yes,no,21,yes,radiator
7550000000,94,2,1,2,no,no,no,yes,yes,19,yes,radiator
4190000000,50,1,1,5,yes,yes,yes,yes,no,17,no,radiator
4000000000,75,2,1,4,no,no,no,yes,no,17,no,radiator
12600000000,168,3,1,3,yes,no,yes,yes,no,27,no,heater
3800000000,48,1,1,3,no,no,no,yes,no,21,yes,radiator
5100000000,65,2,2,5,no,yes,no,yes,no,15,no,package
3300000000,40,1,1,1,yes,yes,no,yes,no,17,yes,radiator
6100000000,104,2,1,3,yes,no,yes,yes,no,25,no,radiator
4700000000,85,2,1,3,no,no,yes,yes,no,18,yes,radiator
9900000000,90,3,3,3,yes,yes,yes,yes,no,2,no,package
3000000000,44,1,1,4,no,no,no,no,no,20,yes,radiator
13000000000,132,3,2,1,no,yes,yes,yes,no,12,no,package
4400000000,66,1,1,3,yes,no,yes,yes,yes,27,no,heater
8650000000,91,2,2,6,no,yes,yes,yes,no,3,yes,package
8300000000,92,2,2,6,no,yes,yes,yes,yes,2,yes,package
16300000000,160,3,3,3,no,yes,yes,yes,no,9,yes,package
9800000000,115,2,2,4,no,yes,yes,yes,yes,10,yes,package
3800000000,49,1,1,3,no,no,yes,yes,no,12,no,package
11000000000,100,2,2,3,no,yes,yes,yes,no,1,no,package
21320000000,164,3,3,5,yes,yes,yes,yes,no,4,yes,package
8700000000,110,2,2,6,no,yes,yes,yes,yes,0,yes,package
11900000000,128,3,3,5,no,yes,yes,no,no,1,yes,package
5800000000,82,2,2,3,no,no,yes,yes,yes,10,yes,package
6000000000,95,2,1,4,no,no,yes,yes,yes,32,yes,heater
3300000000,48,1,1,1,yes,no,yes,no,no,14,yes,package
4800000000,83,2,1,4,no,no,no,yes,no,19,no,radiator
3000000000,50,1,1,4,no,no,no,yes,no,26,no,radiator
4500000000,65,1,1,4,no,yes,no,yes,no,4,no,package
5000000000,62,1,1,4,no,yes,yes,yes,yes,16,no,radiator
3100000000,50,1,1,1,no,no,no,yes,yes,20,yes,radiator
4230000000,68,2,2,1,yes,no,yes,yes,yes,12,yes,package
10000000000,125,2,2,5,no,yes,yes,yes,yes,12,yes,package
6800000000,90,2,1,4,no,no,yes,yes,no,21,no,radiator
4950000000,70,1,1,1,yes,yes,no,yes,yes,17,no,radiator
8800000000,92,2,2,3,no,yes,yes,yes,no,9,no,package
7550000000,80,2,2,4,no,yes,yes,yes,yes,6,no,package
5250000000,74,2,1,1,no,no,no,yes,yes,16,yes,radiator
3600000000,80,2,1,3,no,no,no,yes,no,22,no,radiator
16500000000,148,3,3,6,no,yes,yes,yes,no,6,no,package
9200000000,115,2,2,1,no,yes,yes,yes,no,3,yes,package
4600000000,65,2,2,1,no,yes,yes,yes,yes,15,yes,package
10000000000,96,2,2,6,yes,yes,yes,no,no,2,yes,package
10200000000,85,2,2,2,yes,yes,yes,yes,yes,1,yes,package
3750000000,52,1,1,5,no,yes,no,yes,yes,17,yes,radiator
9100000000,97,2,2,3,no,yes,yes,yes,no,14,yes,package
7735000000,91,2,2,2,yes,yes,yes,yes,yes,14,yes,package
7500000000,100,2,2,3,yes,yes,yes,no,no,12,yes,package
3950000000,75,2,1,4,no,no,no,yes,no,17,no,radiator
9200000000,116,2,1,3,no,yes,yes,yes,no,18,no,radiator
9000000000,100,2,1,5,yes,yes,no,yes,yes,18,no,radiator
5850000000,68,2,2,5,yes,yes,yes,yes,yes,11,no,package
6300000000,67,2,2,2,no,yes,yes,yes,no,1,yes,package
3900000000,60,1,1,2,yes,yes,no,yes,no,14,no,package
3300000000,48,1,1,1,yes,no,yes,no,no,13,yes,package
2080000000,40,1,1,-1,yes,no,no,yes,yes,22,yes,radiator
3700000000,50,1,1,3,yes,yes,no,yes,no,21,no,radiator
6850000000,76,2,2,3,yes,yes,yes,yes,no,2,yes,package
6350000000,76,2,2,3,no,yes,yes,yes,yes,6,yes,package
4200000000,55,1,1,3,yes,yes,yes,yes,no,14,no,package
6400000000,67,2,2,2,no,yes,yes,no,no,0,no,package
16500000000,160,3,3,5,yes,yes,yes,yes,yes,0,no,package
5300000000,75,2,1,3,yes,no,yes,no,yes,19,no,radiator
15500000000,180,3,2,3,yes,yes,yes,yes,yes,14,yes,package
6300000000,94,2,1,2,yes,no,yes,yes,yes,17,yes,radiator
11000000000,96,2,2,2,no,yes,yes,yes,yes,1,no,package
9000000000,97,2,1,3,yes,yes,yes,yes,yes,16,no,radiator
12100000000,153,3,2,5,yes,yes,yes,yes,no,12,no,package
5700000000,63,1,1,5,yes,yes,yes,yes,no,8,no,package
8500000000,107,2,1,3,no,yes,yes,yes,no,17,yes,radiator
3380000000,49,1,1,1,yes,no,yes,yes,no,12,yes,package
9200000000,95,2,2,4,yes,yes,yes,yes,no,0,yes,package
4700000000,84,2,1,3,yes,no,yes,yes,yes,20,no,radiator
5500000000,67,2,2,2,yes,yes,no,yes,yes,12,no,package
6600000000,87,3,2,4,no,yes,yes,yes,no,20,no,radiator
9100000000,109,2,1,4,no,yes,yes,yes,no,17,no,radiator
4300000000,56,1,1,4,no,no,no,yes,yes,18,no,radiator
22140000000,164,3,3,5,no,yes,yes,yes,no,2,yes,package
28000000000,200,4,4,2,yes,yes,yes,yes,yes,1,no,package
10150000000,117,2,2,5,no,yes,yes,no,no,4,yes,package
4500000000,70,2,1,2,no,no,no,yes,yes,20,no,radiator
4200000000,50,1,1,3,yes,yes,yes,no,yes,12,yes,package
4700000000,66,2,1,3,no,no,no,yes,no,21,yes,radiator
10500000000,123,3,3,4,no,yes,yes,yes,yes,5,yes,package
3800000000,48,1,1,4,no,yes,no,yes,yes,2,yes,package
10600000000,108,2,2,5,yes,yes,yes,yes,no,0,yes,package
9150000000,85,2,2,3,yes,yes,yes,yes,no,1,yes,package
10200000000,116,2,2,5,yes,yes,yes,yes,no,1,yes,package
3680000000,50,1,1,3,no,no,yes,yes,no,17,no,radiator
8800000000,92,2,2,3,no,yes,yes,yes,yes,8,no,package
16500000000,146,3,3,2,yes,yes,yes,yes,no,0,yes,package
4000000000,63,1,1,4,yes,yes,no,yes,no,19,yes,radiator
29700000000,220,4,3,4,no,yes,yes,yes,no,1,yes,package
7520000000,94,2,1,3,no,no,yes,yes,no,19,no,radiator
7500000000,94,2,2,1,yes,yes,yes,yes,no,10,yes,package
10000000000,85,2,2,2,no,yes,yes,yes,yes,1,yes,package
14130000000,157,3,3,5,no,yes,yes,yes,yes,10,yes,package
3500000000,58,1,1,-1,yes,no,no,yes,no,19,yes,radiator
10000000000,105,2,2,3,no,yes,yes,yes,no,15,no,package
4800000000,92,1,1,-1,yes,no,no,no,no,32,no,heater
5160000000,86,2,1,4,yes,no,yes,yes,no,20,no,radiator
12500000000,144,3,3,1,no,yes,yes,yes,no,10,no,package
7500000000,85,2,1,3,yes,no,yes,no,yes,22,yes,radiator
27675000000,205,4,4,3,no,yes,yes,yes,no,1,yes,package
7520000000,80,2,2,2,yes,yes,yes,no,yes,0,yes,package
6400000000,66,2,2,1,yes,yes,yes,yes,no,0,yes,package
7200000000,90,2,1,3,no,no,yes,yes,no,18,yes,radiator
9100000000,115,2,1,4,no,yes,yes,yes,no,17,no,radiator
7700000000,110,2,2,5,no,yes,yes,no,yes,6,no,package
2800000000,46,1,1,5,no,no,no,yes,no,22,yes,radiator
4200000000,66,1,1,2,yes,no,no,yes,no,22,yes,radiator
5600000000,80,2,1,1,no,no,yes,yes,yes,22,no,radiator
3800000000,52,1,1,5,yes,yes,no,yes,yes,17,yes,radiator
4200000000,50,1,1,5,yes,yes,yes,yes,yes,15,yes,package
4600000000,65,2,1,5,yes,yes,no,yes,yes,17,no,radiator
8200000000,92,2,2,6,no,yes,yes,yes,yes,2,yes,package
8740000000,94,2,2,3,no,yes,yes,yes,no,4,yes,package
7800000000,97,2,2,1,yes,no,no,yes,no,10,yes,package
17556000000,132,3,3,6,yes,yes,yes,yes,yes,0,no,package
5900000000,75,2,1,2,yes,no,yes,yes,yes,21,yes,radiator
7120000000,103,2,1,3,yes,no,yes,yes,yes,22,yes,radiator
2500000000,64,1,1,0,yes,no,no,yes,yes,22,yes,radiator
16000000000,176,3,2,3,no,yes,yes,yes,yes,11,yes,package
4700000000,55,1,1,3,yes,yes,yes,yes,no,16,yes,radiator
3600000000,58,1,1,1,no,no,no,yes,no,20,no,radiator
3550000000,47,1,1,1,yes,yes,yes,yes,no,22,yes,radiator
4200000000,50,1,1,3,yes,no,yes,yes,no,12,no,package
9050000000,114,3,3,6,yes,yes,yes,yes,yes,4,yes,package
